brand,brandCode,status,censusRecordId,censusName,directoryName,directoryBrandPropertyCode,matchConfidence,matchScore,fieldsToApply
Hilton Garden Inn,GI,unmatched_directory,,,Hilton Garden Inn Zurich Limmattal,ZRHSPGI,none,48,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Club The Bay Forest Odawara,OIMODGV,none,30,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Club The Beach Resort Sesoko,OKASOGV,none,30,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Club The Central at 5th New York,NYCKPGV,none,28,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Club The District Washington D.C.,WASVCGV,none,30,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Club The Quin New York,NYCCPGV,none,30,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Club The Residences New York,NYCRCGV,none,30,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Club West 57th Street New York,NYCWEGV,none,29,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Grand Vacations Club Blue Mountain Canada,YYZBLGV,none,29,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Grand Vacations Club Branson Cedars Ridgedale,SGFBCGV,none,29,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Grand Vacations Club Chicago Magnificent Mile,CHIGVGV,none,29,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Grand Vacations Club Craigendarroch Suites Royal Deeside,ABZCRGV,none,34,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Grand Vacations Club La Pacifica Los Cabos,SJDGVGV,none,28,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Grand Vacations Club Long Creek Ridgedale,SGFHGGV,none,29,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Grand Vacations Club Paradise Point Hollister,SGFHLGV,none,29,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Grand Vacations Club Stonewater Cove Shell Knob,XNAGVGV,none,28,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Grand Vacations Club Sunrise Lodge Park City,SLCSEGV,none,28,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Grand Vacations Club The Crane Barbados,BGICRGV,none,29,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Grand Vacations Club Tradimo Kyoto Gojo,ITMMGGV,none,29,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Grand Vacations Club Tremblant Canada,YMXTRGV,none,30,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Grand Vacations Club Valdoro Mountain Lodge Breckenridge,QKBVAGV,none,28,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Grand Vacations Club Whistler,YWSWHGV,none,31,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Grand Vacations Club Wilderness Club at Big Cedar Ridgedale,BKGMMGV,none,28,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Grand Vacations Club Zihuatanejo Mexico,ZIHZIGV,none,30,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Vacation Club Beachwoods Kitty Hawk,ORFBRGV,none,37,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Vacation Club Cabo Azul Los Cabos,SJDCAGV,none,35,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Vacation Club Cedar Breaks Brian Head,CDCCEGV,none,35,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Vacation Club Christmas Mountain Village Wisconsin Dells,MSNGVGV,none,34,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Vacation Club Eilan Resort & Spa San Antonio,SATERGV,none,34,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Vacation Club Flamingo Beach St. Maarten,SXMFLGV,none,76,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Vacation Club Greensprings Williamsburg,PHFLUGV,none,38,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Vacation Club Hotel Blake Chicago,ORDBXGV,none,37,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Vacation Club Los Abrigados Resort & Spa Sedona,SDXPLGV,none,34,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Vacation Club Ocean Beach Club Virginia Beach,ORFAVGV,none,37,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Vacation Club Oceanaire Virginia Beach,ORFAIGV,none,37,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Vacation Club Palazzo Catalani & Soriano,CIAPAGV,none,37,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Vacation Club Rancho Manana Phoenix/Cave Creek,PHXRAGV,none,35,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Vacation Club Ridge on Sedona,FLGRIGV,none,37,
Hilton Grand Vacations,GV,no_changes,rec3vrNUkunH7SNJE,Hilton Vacation Club Royal Palm St. Maarten,Hilton Vacation Club Royal Palm St. Maarten,SXMROGV,high,98,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Vacation Club Royal Sunset Beach Club Tenerife,TFSROGV,none,42,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Vacation Club Scottsdale Links Resort,PHXREGV,none,37,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Vacation Club Sedona Summit,FLGSEGV,none,38,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Vacation Club Sunset Harbour Club Tenerife,TFNSHGV,none,37,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Vacation Club The Falls Village Branson,BKGAAGV,none,35,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Vacation Club The Historic Powhatan Williamsburg,PHFPOGV,none,35,
Hilton Grand Vacations,GV,unmatched_directory,,,"Hilton Vacation Club Varsity Club South Bend, IN",SBNMSGV,none,35,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Vacation Club Vilar do Golf Algarve,FAOVIGV,none,35,
Hilton Grand Vacations,GV,unmatched_directory,,,Hilton Vacation Club Villas de Santa Fe,SAFFIGV,none,35,
Hilton Grand Vacations,GV,unmatched_directory,,,The Hilton Club - New York,NYCGVGV,none,31,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Adana HiltonSA,ADAHIHI,none,20,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Ankara HiltonSA,ANKHITW,none,20,
Hilton Hotels & Resorts,HI,no_changes,recgIjT7jiohm6Qgm,Caribe Hilton,Caribe Hilton,SJNHIHH,high,98,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Abu Dhabi Yas Island,AUHYIHI,none,29,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Accra Cantonments,ACCTSHI,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Addis Ababa,ADDHITW,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Al Khobar King Fahd Causeway,DMMKFHI,none,28,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Alexandria Corniche,ALYACHI,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Alexandria Green Plaza,ALYGPHI,none,31,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Alexandria King's Ranch,ALYKRHI,none,31,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Almaty Park,ALAKAHI,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Amman,AMMHLHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Amsterdam Airport Schiphol,AMSAPHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Antwerp Old Town,ANRHITW,none,31,
Hilton Hotels & Resorts,HI,no_changes,recBHX1fen6yZdszr,Hilton Aruba Caribbean Resort & Casino,Hilton Aruba Caribbean Resort & Casino,AUAHHHH,high,100,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Astana,TSEKAHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,"Hilton at St George's Park, Burton upon Trent",EMABTHI,none,26,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Auckland,AKLHIHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Bahrain,BAHHHHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Bahrain City Centre Hotel & Residences,BAHWWHI,none,36,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Baku,GYDHBHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Bali Resort,DPSBAHI,none,48,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Bandung,BDOHIHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Bangalore Embassy GolfLinks,BLRREHI,none,31,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Bangkok Grande Asoke,BKKASHI,none,31,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Bangkok Suvarnabhumi Golf Resort & Spa,BKKSVHI,none,41,
Hilton Hotels & Resorts,HI,no_changes,recAh0HQ4Sbdcv7o8,Hilton Barbados Resort,Hilton Barbados Resort,BGIHIHH,high,98,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Barcelona,BCNHITW,none,38,
Hilton Hotels & Resorts,HI,no_changes,recMoTgleA4ooYcJa,Hilton Barra Rio De Janeiro,Hilton Barra Rio de Janeiro,RIOABHH,high,98,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Batumi,BUSBTHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Beijing,BJSHITW,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Beijing Capital Airport,BJSCAHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Beijing Daxing,BJSBCHI,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Beijing Tongzhou,BJSTOHI,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Beijing Wangfujing,BJSWFHI,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Beirut Downtown,BEYHIHI,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Belfast,BFSHITW,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Belgrade,BEGBSHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Bengaluru Embassy Manyata Business Park,BLRGSHI,none,28,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Bengaluru Embassy Tech Village,BLRTVHI,none,29,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Berlin,BERHITW,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Birmingham Metropole,BHXMETW,none,34,
Hilton Hotels & Resorts,HI,no_changes,rec3NhNLYI09P1AQp,Hilton Bogota,Hilton Bogota,BOGBCHH,high,98,
Hilton Hotels & Resorts,HI,no_changes,rec9VcZKSpVYy4oNl,Hilton Bogota Corferias Convention Center,Hilton Bogota Corferias,BOGCCHH,high,98,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Bournemouth,BOHTMHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Branson Convention Center,HROBCHH,none,48,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Brazzaville Les Tours Jumelles Hotel & Residences,BZVJMHI,none,32,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Brussels Grand Place,BRUGRHI,none,31,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Budapest,BUDHITW,none,38,
Hilton Hotels & Resorts,HI,no_changes,rec4GHCdHmpcC79jZ,Hilton Buenos Aires,Hilton Buenos Aires,BUEHIHH,high,98,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Burau Bay Langkawi Resort,LGKBBHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Bursa Convention Center & Spa,BTZHIHI,none,44,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Cabo Verde Sal Resort,SIDCVHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Cairns,CRNHITW,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Cairo Grand Nile,CAIGNHI,none,31,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Cairo Heliopolis,CAIHEHI,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Cairo Nile Maadi,CAINMHI,none,31,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Cairo Zamalek Residences,CAIZRHI,none,31,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Cambridge City Centre,STNHCHI,none,42,
Hilton Hotels & Resorts,HI,no_changes,recHZPjQu2cQgmpcH,Hilton Cancun Mar Caribe All-Inclusive Resort,Hilton Cancun Mar Caribe All-Inclusive Resort,CUNMCHH,high,98,
Hilton Hotels & Resorts,HI,no_changes,recx3WgeBGaGsx0Ee,Hilton Cancun Resort,"Hilton Cancun, an All-Inclusive Resort",CUNQRHH,high,98,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Cardiff,CWLHITW,none,38,
Hilton Hotels & Resorts,HI,no_changes,recZ0XRAtXv7Qy11w,Hilton Cartagena,Hilton Cartagena Hotel,CTGHIHH,high,98,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Chania Old Town Resort & Spa,CHQIAHI,none,36,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Chennai,MAAHIHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Clark Sun Valley Resort,CRKPPHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Cologne,CGNHIHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Colombo,COLHITW,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Colombo Residences,COLJTTW,none,34,
Hilton Hotels & Resorts,HI,no_changes,reckMQcc7aIuXXn2B,Hilton Colon Guayaquil,Hilton Colon Guayaquil,GYEHIHF,high,98,
Hilton Hotels & Resorts,HI,no_changes,rec96plFVfoYeneLz,Hilton Colon Quito,Hilton Colon Quito,QUIHIHF,high,98,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Da Nang,DADDVHI,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Dalaman Sarigerme Resort & Golf,DLMHRHI,none,44,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Dalian,DLCZSHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Dalian Golden Pebble Beach Resort,DLCDCHI,none,36,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Dallas/Plano Granite Park,DALPGHH,none,31,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Dallas/Southlake Town Square,DFWSLHF,none,31,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Dammam Airport,DMMSAHI,none,42,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Darwin,DRWHDHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Dead Sea Resort & Spa,AMMDSHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Denver City Center,DENCYHH,none,42,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Des Moines Downtown,DSMDIHH,none,31,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton DFW Lakes Executive Conference Center,DFWAHHF,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Diagonal Mar Barcelona,BCNDMHI,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Doha,DOHHDHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Doha The Pearl,DOHPRHI,none,31,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Dresden,DRSHITW,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Dubai Al Habtoor City,DXBAHHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Dubai Creek Hotel & Residences,DXBJCHI,none,36,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Dubai Jumeirah,DXBJBHI,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Dubai Palm Jumeirah,DXBPJHI,none,31,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Dubai The Walk,DXBBRHI,none,31,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Dublin,DUBDUHN,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Dublin Airport,DUBAPHI,none,42,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Dublin Kilmainham,DUBKMHI,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Dushanbe,DYUHIHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Dusseldorf,DUSHITW,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton East Midlands Airport,EMAHNHN,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Edinburgh Carlton,EDICAHI,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Evian-les-Bains,XEBHIHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Fiji Beach Resort and Spa,NANHIHI,none,36,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Fort Collins,FNLCOHF,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Frankfurt Airport,FRAHAHI,none,42,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Frankfurt City Centre,FRAHITW,none,42,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Frankfurt Gravenbruch,FRAHGHI,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Fukuoka Sea Hawk,FUKHIHI,none,31,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Gdansk,GDNHGHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Geneva Hotel & Conference Centre,GVACCHI,none,48,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Glasgow,GLAHITW,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Goa Resort,GOISHHI,none,48,
Hilton Hotels & Resorts,HI,no_changes,recpRSWB5yXwXdyHG,Hilton Guadalajara Midtown,Hilton Guadalajara Midtown,GDLGMHH,high,98,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Guam Resort & Spa,GUMHITW,none,42,
Hilton Hotels & Resorts,HI,no_changes,rec6DU7Vnnwe4o2Dg,Hilton Guatemala City,Hilton Guatemala City,GUALLHH,high,98,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Gurugram Baani City Centre,DELGBHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Gyeongju,KYOHITW,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Hefei,HFEHIHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Heidelberg,HDBBWHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Helsinki Airport,HELAIHI,none,42,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Helsinki Kalastajatorppa,HELKJHI,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Helsinki Strand,HELHIHI,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Hiroshima,HIJSHHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Hotel & Convention Jabal Omar Makkah,MAKCHHI,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Hotel Tahiti,PPTHIHH,none,42,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Hua Hin Resort & Spa,HHQHIHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Hurghada Plaza,HRGHITW,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Hyderabad Genome Valley Resort & Spa,HYDHDHI,none,36,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Imperial Dubrovnik,DBVHIHI,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Istanbul Airport,ISTAPHI,none,42,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Istanbul Bakirkoy,ISTIBHI,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Istanbul Bomonti Hotel & Conference Center,ISTBHHI,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Istanbul Bosphorus,ISTHITW,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Istanbul Kozyatagi,ISTKOHI,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Istanbul Maslak,ISTMAHI,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Jaipur,JAIGHHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Jinan South Hotel & Residences,TNAJCHI,none,36,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Kansas City Airport,MCIAPHF,none,53,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Kansas City Country Club Plaza,MKCEEHH,none,36,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Kathmandu,KTMNXHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Kinshasa,FIHKNHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Kota Kinabalu,BKIKKHI,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Kuala Lumpur,KULHIHI,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Kuching,KUCHITW,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Kuwait Resort,KWIHRHI,none,48,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Kyiv,KBPHIHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Kyoto,ITMHIHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Lac-Leamy,YOWOVHF,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Lake Como,MXPCOHI,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Lake Taupo,AKLLTHI,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Leeds City,LEEHNHN,none,48,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Lille,LILLEHI,none,38,
Hilton Hotels & Resorts,HI,no_changes,recCkYA0ekcf5em5y,Hilton Lima Miraflores,Hilton Lima Miraflores,LIMMFHH,high,98,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Liverpool City Centre,LPLHIHI,none,42,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton London Heathrow Airport,LHRAPTW,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton London Heathrow Airport Terminal 5,LHRATHI,none,36,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton London Watford,WATHNHN,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton London Wembley,LONLWHI,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Lopud Beach Resort & Spa,DBVOGHI,none,38,
Hilton Hotels & Resorts,HI,no_changes,rec9Al5t6gO9kVHCs,Hilton Los Cabos,Hilton Los Cabos Beach & Golf Resort,SJDLCHH,high,98,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Lucknow Gomti Nagar,LKOUPHI,none,31,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Luxor Resort & Spa,LUXHITW,none,42,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Madrid Airport,MADAPHI,none,42,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Mainz,QMZHITW,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Maldives Amingiri Resort & Spa,MLEAIHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Mall of Istanbul,ISTMIHI,none,31,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Mallorca Galatzo,PMICCHI,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Malta,MLAHITW,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Mandalay,MDLAYHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Manila Newport World Resorts,MNLPHHI,none,29,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Marsa Alam Nubian Resort,RMFHIHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Mauritius Resort & Spa,MRUHIHI,none,42,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Melbourne Little Queen Street,MELAMHI,none,29,
Hilton Hotels & Resorts,HI,no_changes,recL5AUBNnGkFGgrM,Hilton Mendoza,Hilton Mendoza,MDZARHH,high,98,
Hilton Hotels & Resorts,HI,no_changes,rec5SGZRRc8oxXlA4,Hilton Mexico City Airport,Hilton México City Airport,MEXAHHF,high,98,
Hilton Hotels & Resorts,HI,no_changes,recG73uBQmLiKArxc,Hilton Mexico City Reforma,Hilton Mexico City Reforma,MEXRFHH,high,98,
Hilton Hotels & Resorts,HI,no_changes,recLzQMo7RhA0u1gJ,Hilton Mexico City Santa Fe,Hilton Mexico City Santa Fe,MEXSAHH,high,98,
