status,censusRecordId,censusName,directoryName,directoryBrandPropertyCode,matchConfidence,matchScore,matchReason,fieldsToApply,sourceUrl
unmatched_directory,,,DoubleTree by Hilton Rugao,RUGDTDI,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/china/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Sanliurfa,GNYDTDI,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/turkiye/doubletree-by-hilton/
no_changes,recKKU7o2QlPqaSCe,DoubleTree by Hilton Santiago Kennedy,DoubleTree by Hilton Santiago Kennedy,SCLSKDT,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/sclskdt-doubletree-santiago-kennedy/
no_changes,recZt66WxPF4ZyobF,DoubleTree by Hilton Sao Paulo Itaim,DoubleTree by Hilton Sao Paulo Itaim,SAODTDT,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/saodtdt-doubletree-sao-paulo-itaim/
unmatched_directory,,,DoubleTree by Hilton Seoul Pangyo,SELSEDI,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/south-korea/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Seoul Pangyo Residences,SELPYDI,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/south-korea/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Seychelles - Allamanda Resort and Spa,SEZDTDI,none,38,No assignment above medium confidence (best: Below match threshold; website host match),,https://www.hilton.com/en/locations/seychelles/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Shah Alam i-City,SZBSADI,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/malaysia/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Sharjah Waterfront Hotel & Residences,SHJAWDI,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/uae/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Sharm El Sheikh - Sharm Bay,SSHSBDI,none,42,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/egypt/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Sheffield City,DSASDDI,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/united-kingdom/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Shenmu,UYNYNDI,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/china/doubletree-by-hilton/
