recordId,name,country,fieldsUpdated,sources,proposed
recobPrx4l6sDaZ1N,Puerto Plata Beach Resort & Casino,Dominican Republic,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Puerto Plata""}"
recobQKwanA0ZZ6tS,Amazing Pinheiros Apartment Sao Paulo,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Sao Paulo""}"
recobXpYnN8JBZ1OA,Hotel Casino Carmelo,Uruguay,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Carmelo""}"
recobmOnu46DFkGqb,Braston Augusta,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Sao Paulo""}"
recoc4YaLtEZyZuS5,Fond Doux Eco Resort,Saint Lucia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Soufriere""}"
recocFwiR8PSB9LkJ,Differential Flat Apartments,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Nova Lima""}"
recocX53dhZFrOev6,Hotel Mar Y Tierra,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Veracruz""}"
recod2f0z6zK3y4mS,Virgin Gorda Villa Rentals,British Virgin Islands,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Spanish Town""}"
recodHGz4VysMpN8u,Recife Flat,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Recife""}"
recodKXEd4eGIVPmV,Hotel Gran Club Santa Lucia,Cuba,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Nuevitas""}"
recodbTAzk9O22J5F,Divi Carina Bay Beach Resort & Casino,US Virgin Islands,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Christiansted""}"
recodmf4vo84gVGrM,Green Bay Hotel,Guatemala,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Santo Tomas De Castilla""}"
recoe1EZWCwJIFkQg,Beaches Turks & Caicos by Sandals,Turks and Caicos Islands,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Providenciales""}"
recoeAUqaMtL4mEqK,Hotel Caiua Umuarama,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Umuarama""}"
recoeIYMTPt0I014q,San Diego Suites Governador Valadares,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Governador Valadares""}"
recofASE7mF5uDiLA,Novotel Rio De Janeiro Barra Da Tijuca,Brazil,Submarket,"{""Submarket"":""str_excel_str_id""}","{""Submarket"":""Barra da Tijuca""}"
recogNtg8eimtzbG4,Hotel Cielo Mar,Puerto Rico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Aguadilla""}"
recogOWwY4RqoMW7u,LXR Hotels & Resorts Zemi Beach House,Anguilla,Submarket,"{""Submarket"":""str_excel_str_id""}","{""Submarket"":""Anguilla""}"
recogiNBUrFvomZ97,Velero Beach Resort,Dominican Republic,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cabarete""}"
recogzSGUw4lATtUw,Hotel Sol Caribe Beach Melia,Cuba,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Varadero""}"
recohpI7CkfYyC0lB,Hotel Miramar,Puerto Rico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Santurce""}"
recoiJoTWXEAepxfP,Hotel Centenario,Guatemala,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Guatemala City""}"
recoiVe7GiCWtb7Lr,Fueguino Hotel Patagonico,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Ushuaia""}"
recoiesKsZbvNsq0A,Vidafel Mazatlan Hotel,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mazatlan""}"
recoiqsdFSN97XL3l,Melia Cayo Coco,Cuba,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cayo Coco""}"
recoj1F72WdMtSbOD,HCM Hotel Centro Medico,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Guadalajara""}"
recojZ6q4LV3czMiF,Unik Island Resort & Spa,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Isla Mujeres""}"
recojbOjKezLNwO4W,Hotel Y Centro Comercial Punta Del Mar,Ecuador,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""La Libertad""}"
recojdFsgdstqvYYQ,Hotel Plaza La Habana,Cuba,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Havana""}"
recokAPk6pK92bqC4,St Peter Hotel,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Brasilia""}"
recokoyLlgD4mBiXi,Rizzo Plaza Hotel,Peru,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Tumbes""}"
recokr1FFIZ1PpKHg,Pousada O Casarao,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Morro de Sao Paulo""}"
recolEZ80iOxxW4rE,Casa Del Sol Motel,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Ensenada""}"
recolM33QC7NpioC3,Hotel Tacarcuna Lodge,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Capurgana""}"
recolsId21MYHi0rr,Hotel Indigo San Miguel de Allende,Mexico,Market; Submarket,"{""Market"":""census_city_country_mode_market"",""Submarket"":""city_when_market_present""}","{""Market"":""Mexico Central/Bajio"",""Submarket"":""San Miguel de Allende""}"
recomEt7yKBD3B2u1,Hotel Hacienda Cola De Caballo,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Santiago""}"
recomLYuJLiMwW642,Hotel Barranquilla Plaza,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Barranquilla""}"
recomcUtjCVfNFMmE,"Hotel La Compañia, Casco Antiguo, Panama",Panama,Submarket,"{""Submarket"":""str_excel_str_id""}","{""Submarket"":""Panama City""}"
reconQMPjwvP1ZyzH,Hotel Cortejo Imperial,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Santa Rosa de Osos""}"
reconSiFW28S2sYEH,La Posada Hotel & Suites,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""San Luis Potosí""}"
recontAu0uJSbpuOG,Pousada Perola Do Morro,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cairu""}"
recooOCA6YbogwRdg,Puerto San Luis Lodge & Yacht Club,Costa Rica,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Tilaran""}"
recoox4In0FiRIQez,Hotel Morgan,Nicaragua,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Big Corn Island""}"
recopKKL9U6RctbXs,RQ Stay Nucleo Los Trapenses,Chile,Market; Submarket,"{""Market"":""census_city_country_mode_market"",""Submarket"":""city_when_market_present""}","{""Market"":""Chile Provincial"",""Submarket"":""Lo Barnechea""}"
recopM40V3OmmecWY,Hotel Plantation St Marthe,Guadeloupe,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""St Francois""}"
recoqN0g6Bw8Vc3FC,Bahia Bustamante Lodge,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Bahía Bustamante""}"
recoqPNFznNexI143,Sorobon Beach Resort,"Bonaire, Sint Eustatius and Saba",Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Kralendijk""}"
recorMmHfI84bKTEC,Boa Vista Eco Hotel,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Boa Vista""}"
recorl9eUfk9UJTL8,Santa Luzia,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Santa Luzia""}"
recorwcvlnIakZrB9,Melia Las Americas,Cuba,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Varadero""}"
recosRfoIWS4z4Yf3,San Agustin Colonial Hotel,Peru,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Lima""}"
recosZvfohWPSSdOi,Hotel Morelia Imperial,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Morelia""}"
recosxnyex5UBKbuv,City Express by Marriott Plus Ciudad Juárez,Mexico,Market; Submarket,"{""Market"":""census_city_country_mode_market"",""Submarket"":""city_when_market_present""}","{""Market"":""Mexico Central North"",""Submarket"":""Ciudad Juárez""}"
recouQMNLxccXN8z6,Coconut Inn,Aruba,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Oranjestad""}"
recoubcuRrdDCmbe0,Hotel Presidente Vicente Guerrero,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Chilpancingo""}"
