sourceRecordId,rawHotelName,rawCity,resolvedCity,rawWebsite,resolvedWebsite,qualityScore,route,reason,matchedBrand,censusRecommendedAction,wikidataQid,wikidataCity,wikidataWebsite,wikidataMatchConfidence,wikidataMatchScore,plan_tier,plan_next
way/414264724,Hotel del Valle,La Vega,La Vega,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
way/414264738,Hotel Don Marío,La Vega,La Vega,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
way/414264741,Hotel La Diosa,La Vega,La Vega,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
way/414499936,Hotel Asia,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/429004654,Motel el Conford,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/435204201,Rancho La Aurora,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/439195501,Charming Countryside Chalet,,,https://www.charming-countryside-chalet.com/,https://www.charming-countryside-chalet.com/,80,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,enrich_city_then_promote,city_from_wikidata_or_geocode_steward
way/471926026,Grand Bahia Principe Turquesa,,,,,55,route_known_chain_not_active,known_chain_name,Bahía Príncipe,likely_existing,,,,,,excluded_not_independent,route_to_branded_or_steward
way/476739407,Hotel Riu Republica,Punta Cana,Punta Cana,https://www.riu.com/en/hotel/dominican-republic/punta-cana/hotel-riu-republica/,https://www.riu.com/en/hotel/dominican-republic/punta-cana/hotel-riu-republica/,100,route_known_chain_not_active,known_chain_domain,RIU,likely_new_candidate,Q111414793,Punta Cana,https://www.riu.com/en/hotel/dominican-republic/punta-cana/hotel-riu-republica,high,95,excluded_not_independent,route_to_branded_or_steward
way/478120842,Hotel Cervantes,Santo Domingo,Santo Domingo,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
way/493317106,Hotel Santa Cruz,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/506588705,Posada Doña Cuca,Polo,Polo,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
way/516518775,Hotel La Esperanza,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/529318923,Hostal Ganesh,"El Valle, Samana","El Valle, Samana",https://ganeshhostel.com/,https://ganeshhostel.com/,100,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,promote_plan_l1_ready,dry_run_census_insert_affiliation_independent
way/539003044,Bahía Príncipe Bouganville,,,,,55,route_known_chain_not_active,known_chain_name,Bahía Príncipe,likely_existing,,,,,,excluded_not_independent,route_to_branded_or_steward
way/540475898,Dreams Dominicus La Romana,Bahahibe,Bahahibe,,,95,route_known_chain_not_active,known_chain_name,Dreams (Hyatt Inclusive Collection),likely_existing,Q111414783,,,high,75,excluded_not_independent,route_to_branded_or_steward
way/540477320,Building 64,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/545028233,Hotel Casa Hemingway,,,,,65,route_known_chain_not_active,osm_brand_tag_known_chain,Starfish Resorts,likely_existing,,,,,,excluded_not_independent,route_to_branded_or_steward
way/552675343,Hostal Los Jensen,Santo Domingo,Santo Domingo,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
way/557516096,Hotel Maguana,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/574588488,Hotel Frescor del Valle,Hondo Valle,Hondo Valle,,,85,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
way/597361865,Lopesan Costa Bávaro Resort & Spa,Punta Cana,Punta Cana,https://www.lopesan.com/es/hoteles/republica-dominicana/punta-cana/playa-bavaro/ifa-villas-bavaro/,https://www.lopesan.com/es/hoteles/republica-dominicana/punta-cana/playa-bavaro/ifa-villas-bavaro/,100,route_known_chain_not_active,known_chain_domain,Lopesan,likely_existing,,,,,,excluded_not_independent,route_to_branded_or_steward
way/630842152,Hotal San Francisco de Asis,Santo Domingo,Santo Domingo,https://hostalsanfranciscodeasis.com/,https://hostalsanfranciscodeasis.com/,100,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q112020378,Santo Domingo,,high,75,promote_plan_l1_ready,dry_run_census_insert_affiliation_independent
way/652498669,Coop Marena Beach Resort,,,,,65,steward_possible_branded,osm_brand_tag_not_in_active_dictionary,Seguro de Maestros,needs_research,,,,,,excluded_not_independent,route_to_branded_or_steward
way/658281870,Hotel Víctor,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/659053800,Viva Wyndham Tangerine,,Cabarete,,,55,route_known_chain_not_active,known_chain_name,Wyndham,likely_new_candidate,Q111414744,Cabarete,,medium,62,excluded_not_independent,route_to_branded_or_steward
way/663326875,Tio Pan,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/675403679,The Westin Punta Cana - Resort & Club,Punta Cana,Punta Cana,,,85,route_branded_active_setup,osm_brand_tag,Westin,needs_research,Q111414831,,,medium,60,excluded_not_independent,route_to_branded_or_steward
way/677625141,Secrets Cap Cana Resort & Spa,,,,,55,route_known_chain_not_active,known_chain_name,Secrets (Hyatt Inclusive Collection),needs_research,Q111414825,,,medium,65,excluded_not_independent,route_to_branded_or_steward
way/703236980,Casa de Huespedes Colonial,Santo Domingo,Santo Domingo,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
way/711650078,Nickelodeon Hotels & Resorts Punta Cana,Punta Cana,Punta Cana,https://www.karismahotels.com/nickelodeon-hotels-resorts/punta-cana,https://www.karismahotels.com/nickelodeon-hotels-resorts/punta-cana,100,route_known_chain_not_active,known_chain_domain,Karisma Hotels,needs_research,,,,,,excluded_not_independent,route_to_branded_or_steward
way/711650079,Nickelodeon Hotels & Resorts Punta Cana,Punta Cana,Punta Cana,https://www.karismahotels.com/nickelodeon-hotels-resorts/punta-cana,https://www.karismahotels.com/nickelodeon-hotels-resorts/punta-cana,100,route_known_chain_not_active,known_chain_domain,Karisma Hotels,needs_research,,,,,,excluded_not_independent,route_to_branded_or_steward
way/719001962,Hotel La Loma,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/725164689,Hotel Verano,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/725185633,Hotel El Calvito,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/730848313,Hotel Solaz,,,,,65,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q112020326,,,low,45,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/758630613,Casa de Campo Resort & Villas,,La Romana,https://www.casadecampo.com.do/,https://www.casadecampo.com.do/,85,independent_unaffiliated_candidate,no_active_brand_signal,,likely_existing,Q111414776,La Romana,,high,90,reconcile_legacy_census,link_not_insert
way/759223343,Sunscapes Dominicus La Romana,,,https://www.hyattinclusivecollection.com/en/resorts-hotels/sunscape/dominican-republic/dominicus-la-romana/,https://www.hyattinclusivecollection.com/en/resorts-hotels/sunscape/dominican-republic/dominicus-la-romana/,80,route_known_chain_not_active,osm_brand_tag_known_chain,Be Live,needs_research,Q135485560,,https://www.hyattinclusivecollection.com/en/resorts-hotels/dreams/,low,35,excluded_not_independent,route_to_branded_or_steward
way/760705299,Centro de Visitantes Edwin Gómez,,,https://ecolodge.com.do/,https://ecolodge.com.do/,85,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,enrich_city_then_promote,city_from_wikidata_or_geocode_steward
way/763219336,Complejo Ecoturistico Sereno de la Montaña,Los Bueyes,Los Bueyes,,,85,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
way/808528117,Villa Lazy Heart Estate,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/832414902,Residencial Imperial III,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/832414903,Residencial Imperial III,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/832414904,Residencial Imperial III,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/839743880,Hotel Daymond Blue,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/864800927,Hotel Mira Cielo,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/864800928,Hotel Mira Cielo,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/865148595,Hotel el Nilo,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/867033378,Hotel Don Carlos,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/922804087,Villa Mare,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q111414818,,,low,45,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/924379382,Whala Bavaro,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/924721750,hm Bavaro Beach,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_existing,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/932606727,Rancho Wendy,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/975017774,Viva Wyndham V Samana,,,,,55,route_known_chain_not_active,known_chain_name,Wyndham,likely_new_candidate,,,,,,excluded_not_independent,route_to_branded_or_steward
way/984765914,El Pulpo,,,https://bayahibehotelelpul.wixsite.com/hotelelpulpo,https://bayahibehotelelpul.wixsite.com/hotelelpulpo,80,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,enrich_city_then_promote,city_from_wikidata_or_geocode_steward
way/990444153,Luiggi Hostel,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/1006947117,Hotel Art Villa Dominicana,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q111884816,,,high,75,wikidata_matched_needs_website,official_site_lookup_or_webhound_hard_case
way/1028688029,Apartahotel Costa Love,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/1040966966,Hodelpa Garden Suites Golf & Convention Center,,,https://www.hodelpa.com/en/garden-suites,https://www.hodelpa.com/en/garden-suites,80,route_known_chain_not_active,known_chain_name,Hodelpa,likely_existing,,,,,,excluded_not_independent,route_to_branded_or_steward
way/1042852813,Whala Bayahibe 4*,Dominicus,Dominicus,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q111884812,,,low,45,needs_research,manual_or_secondary_source
way/1059114266,Be Live,,,,,65,route_known_chain_not_active,known_chain_name,Be Live,likely_new_candidate,Q111414827,,,low,40,excluded_not_independent,route_to_branded_or_steward
way/1059703258,Be Live Collection,,,,,65,route_known_chain_not_active,known_chain_name,Be Live,likely_new_candidate,,,,,,excluded_not_independent,route_to_branded_or_steward
way/1059703293,Be Live Collection,,,,,65,route_known_chain_not_active,known_chain_name,Be Live,likely_new_candidate,,,,,,excluded_not_independent,route_to_branded_or_steward
way/1059737733,Be Live Collection,,,,,65,route_known_chain_not_active,known_chain_name,Be Live,likely_new_candidate,,,,,,excluded_not_independent,route_to_branded_or_steward
way/1059869803,Be Live Collection,,,,,65,route_known_chain_not_active,known_chain_name,Be Live,likely_new_candidate,,,,,,excluded_not_independent,route_to_branded_or_steward
way/1060027594,Be Live,,,,,65,route_known_chain_not_active,known_chain_name,Be Live,likely_new_candidate,,,,,,excluded_not_independent,route_to_branded_or_steward
way/1060027620,Be Live,,,,,65,route_known_chain_not_active,known_chain_name,Be Live,likely_new_candidate,,,,,,excluded_not_independent,route_to_branded_or_steward
way/1060027624,Be Live,,,,,65,route_known_chain_not_active,known_chain_name,Be Live,likely_new_candidate,,,,,,excluded_not_independent,route_to_branded_or_steward
way/1060027632,Be Live,,,,,65,route_known_chain_not_active,known_chain_name,Be Live,likely_new_candidate,Q111414784,,,medium,62,excluded_not_independent,route_to_branded_or_steward
way/1060027633,Be Live,,,,,65,route_known_chain_not_active,known_chain_name,Be Live,likely_new_candidate,,,,,,excluded_not_independent,route_to_branded_or_steward
way/1069434427,Villas Montelindo,,,,,65,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q111884761,,,low,45,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/1100682889,La Tia Hotel Restaurant,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/1134831880,Villas CODEVI,Dajabon,Dajabon,https://villascodevi.com.do/,https://villascodevi.com.do/,100,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,promote_plan_l1_ready,dry_run_census_insert_affiliation_independent
way/1140614121,Hotel Rosan Ruiz,,,,,70,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/1140614122,D Pravia Hotel,,,,,70,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/1140614123,Hotel El Centro,,,,,70,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/1140614124,Hotel Hermanos Bernabel,,,,,70,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
