airtableRecordId,sourceType,rawHotelName,rawCountry,rawCity,retentionRecommendation,qualityScore,classification,reasons,matchConfidence,promotionEligibility,promotionRecommendation
recwyjt1vaTYfb1nL,osm,Finca Arca Tour,Colombia,,keep_for_matching,65,keep_in_airtable,quality score/tier (65),none,not_eligible,hold_low_confidence
recwykaEUUjedCjjn,osm,Don Guillermo,Chile,Puerto Natales,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
recwyrv0jyvbwOewr,osm,Motel Hot Chilli,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwysKY8D8Uelp03,osm,Hotel Ideal,Argentina,Río Colorado,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
recwysiuLSfDeiosH,osm,Days Inn By Wyndham Cascavel,Brazil,Cascavel,duplicate_review,100,duplicate_review,duplicate_review retention or duplicate cluster,,,
recwyvVrMFy4aoHkL,osm,Rio Ritz,BR,Rio de Janeiro,keep_high_priority,95,keep_in_airtable,has website,none,not_eligible,hold_low_confidence
recwyw5f9wEBt0r0v,osm,Hotel Dann Monasterio,Colombia,,duplicate_review,90,duplicate_review,duplicate_review retention or duplicate cluster,,,
recwywddg1KuJ7uh4,osm,Cabinas Roye,Costa Rica,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwz7QrOyCneTz54,osm,EpuPewen Turismo Sostenible,Chile,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwzAcQEHwsuDHLs,osm,Hostel Iquisa,Chile,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwzGhjVx7qPpgDX,osm,Hostel Küyen Mapu,Argentina,,keep_for_matching,65,keep_in_airtable,quality score/tier (65),none,not_eligible,hold_low_confidence
recwzNxu4YyGW3dl7,osm,Motel Tio Pepe,Mexico,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwzVEMWIpa8HNJ9,osm,Casa Verde Limón,Chile,Valparaíso,keep_high_priority,95,keep_in_airtable,has website,none,not_eligible,hold_low_confidence
recwzWHT42dSmC83C,osm,Hostal Chacana,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwzZ5LCTtSNUd8B,osm,Hotel Vista Mar,Panama,,low_priority_hold,55,high_confidence_match_keep,high-confidence legacy census backwards match,high,eligible_for_promotion,promote_after_review
recwzZH4bdCjGHYUf,osm,Hotel palmas del Zamorano,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwzcQoLSOXDct4d,osm,Suites Las Quintas,Mexico,Playa del Carmen,keep_for_matching,80,keep_in_airtable,quality score/tier (80),none,not_eligible,hold_low_confidence
recwzhBVrYiq12cmY,osm,Johnston Apartments,Trinidad and Tobago,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwzkQndZCwLrL6p,osm,Orueba,Ecuador,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwzpuYjM83DOzds,osm,Hotel Barrio Yungay,Chile,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwzwQ0ngQ5Mh8hX,osm,Peace Lodge,Costa Rica,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwzz6kbeDP8kylk,osm,Hostal Ruta 181,Chile,,keep_high_priority,80,keep_in_airtable,has website,none,not_eligible,hold_low_confidence
recx04F6pS4doGbMe,osm,Hotel Tres Puntas,Chile,,low_priority_hold,55,high_confidence_match_keep,high-confidence legacy census backwards match,high,eligible_for_promotion,promote_after_review
recx0J0WMElWAwFsu,osm,La Casa de Paco,Mexico,San Cristóbal de Las Casas,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
recx0MGacUa4KxMoq,osm,Agualuna,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recx0S5zkO1lekwny,osm,Hotel Panorama,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recx0gtT3urkQGKYP,osm,Vila da sereia,Brazil,,keep_for_matching,65,keep_in_airtable,quality score/tier (65),none,not_eligible,hold_low_confidence
recx0k4iCxRTMiLsz,osm,Pousada Cavalo Marinho,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recx0vycSUzXkJ0VD,osm,Cocobolo Beach Resort,CR,San Juanillo,keep_high_priority,95,keep_in_airtable,has website,none,not_eligible,hold_low_confidence
recx15gQ1kbqmrfuQ,osm,Hospedaje Villas del Poblado,Colombia,,keep_for_matching,65,keep_in_airtable,quality score/tier (65),none,not_eligible,hold_low_confidence
recx160jBr5e6TpHT,osm,Hotel Ucayali,Brazil,,keep_high_priority,80,keep_in_airtable,has website,none,not_eligible,hold_low_confidence
recx1I4Ed6oAn6VPP,osm,hotel Rogers Confort,Colombia,,keep_for_matching,65,keep_in_airtable,quality score/tier (65),none,not_eligible,hold_low_confidence
recx1LbrUsOO30pmn,osm,Pensão Ubatuba,Brazil,,keep_for_matching,75,keep_in_airtable,has brand,none,not_eligible,hold_low_confidence
recx1M5zdtU8VxF3k,osm,Hotel Victoria,Ecuador,,keep_high_priority,80,high_confidence_match_keep,high-confidence legacy census backwards match,high,eligible_for_promotion,promote_after_review
recx1N5taPSMvU7c1,osm,Café Color,Colombia,,keep_for_matching,65,keep_in_airtable,quality score/tier (65),none,not_eligible,hold_low_confidence
recx1NslrcbRSMcX6,osm,Natural Park,Costa Rica,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recx1RPsU7JeVRHwV,osm,Travellers Inn Hostel,Ecuador,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recx1RyvkduieoQWz,osm,San Marcos,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recx1SZshuAgpnKVT,osm,Lodge Vista Del Mar,Costa Rica,Nicoya,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
recx1bBuDmPiKF208,osm,Rio Drake Farm,Costa Rica,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recx1bgAmZwjlFC7d,osm,Resort Fazenda Fiore,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recx1h1DoVKTUFpi0,osm,Hotel Las Gaviotas,Costa Rica,Jaco,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
recx1nDTxaJmMg1N6,osm,Samarce House,Chile,Punta Arenas,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
recx1oXr08cqFIgT0,osm,Pousada Bosque Central,Brazil,Fortaleza,keep_for_matching,80,keep_in_airtable,quality score/tier (80),none,not_eligible,hold_low_confidence
recx1sWZmHHmWHGCQ,osm,Moeŋa,Chile,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recx1zl6LgMLgwCkN,osm,Little Italy,Panama,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recx20WCe3lX8jBc2,osm,Hotel Fink,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recx24Z5RQJZKGwI6,osm,Taramuri Hotel,Mexico,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recx2AL50UlIRlWaU,osm,Hotel Caribe Suite,Colombia,Necoclí,duplicate_review,95,duplicate_review,duplicate_review retention or duplicate cluster,,,
recx2GYcVjRg5gwkq,osm,Pousada Ocean Garden,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recx2JR8haUD3nBT3,osm,Homi da Piscina,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recx2VL3Wn7tWEBi9,osm,Princess,Argentina,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",medium,not_eligible,hold_low_confidence
recx2eQXofBySsdH7,osm,Hotel El Maca,Dominican Republic,,duplicate_review,55,duplicate_review,duplicate_review retention or duplicate cluster,,,
recx2kcJBCgz4rL3q,osm,Hotel Azul,Argentina,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recx2nGkVmHpEt5M8,osm,Hotel Tierra Gaucha,Argentina,San Carlos de Bariloche,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
recx2sRKavGmiP4CZ,osm,El Faro Real I (tower one),Mexico,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recx31gOeb4ULd0us,osm,Real Intercontinental Hotel,Dominican Republic,"Santo Domingo , Rep Dominicana",duplicate_review,70,duplicate_review,duplicate_review retention or duplicate cluster,,,
recx38CGYGyysThKj,osm,Hotel Rafael,Mexico,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recx3FxWj4CUDnxTI,osm,"Vida Linda Camping, Hostel e Súite",Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recx3K4ekEqSoim8K,osm,Dreams Puerto Aventuras,Mexico,,keep_high_priority,80,keep_in_airtable,has website,none,not_eligible,hold_low_confidence
recx3Lho4vsCw1oGG,osm,Hotel Complejo Piletas,Argentina,Wanda,keep_high_priority,85,keep_in_airtable,has website,none,not_eligible,hold_low_confidence
recx3OYQsILdqztRg,osm,Hotel Circulo De Oficiales De La Policía De Entre Ríos,Argentina,Paraná,keep_for_matching,80,keep_in_airtable,quality score/tier (80),none,not_eligible,hold_low_confidence
recx3SXFzxL0tp1qb,osm,Marcko Pastuña,Ecuador,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recx3VIglIX8wrgkq,osm,Los Amigos,Argentina,,keep_for_matching,65,keep_in_airtable,quality score/tier (65),none,not_eligible,hold_low_confidence
recx3ZNay2OHCg2Eg,osm,Kam Tu Hotel,Costa Rica,Canas,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
recx3a8tS2BS6NYs8,osm,Casa Kimaya,Mexico,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recx3eHXQi8MVz0cM,osm,Difunta Correa,Argentina,Vallecito,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
recx3n3Zk8QRl3OHF,osm,Russa,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recx3nrxnSA1hJJ68,osm,Hostel Pajé Gaudee,Brazil,Caete-Açu,duplicate_review,95,duplicate_review,duplicate_review retention or duplicate cluster,,,
recx3qaM9gUlnS8Jf,osm,Pousada Aquarela Maresias,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recx3sOCA6nXmkzwy,osm,Hostal Samay,AR,Humahuaca,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
recx3vaMzrbEYewOw,osm,Bella Vista,Costa Rica,San José,keep_for_matching,80,keep_in_airtable,quality score/tier (80),none,not_eligible,hold_low_confidence
recx4A3FBg6qy2OMa,osm,POUSADA LÍRIO DOS VALES,Brazil,Conde - BA,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
recx4HIvczerWIkjK,osm,Pequeno Gran Hotel,Mexico,,low_priority_hold,55,high_confidence_match_keep,high-confidence legacy census backwards match,high,eligible_for_promotion,promote_after_review
